UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,UEIS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C00CARNEGIE,C21BASIC,CARNEGIEIC,CARNEGIESAEC,CARNEGIERSCH,CARNEGIESIZE,CARNEGIEALF,CARNEGIEAPM,CARNEGIEGPM,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG
217165,Bryant University,,1150 Douglas Pike,Smithfield,RI,02917-1291,44,1,Ross Gittell,President,4012326000,050258810,X68FBFACV1E1,00340200,1,https://www.bryant.edu/,https://www.bryant.edu/admission-bryant,https://www.bryant.edu/admission-bryant/undergraduate-admission/undergraduate-financial-aid-and-tuition,https://www.bryant.edu/admission-bryant/undergraduate-admission/applying-bryant/first-year-admission,https://tcc.ruffalonl.com/Bryant University/Freshman-Students,https://www.bryant.edu/admission-bryant/undergraduate-admission/applying-bryant/veterans,https://bryantbulldogs.com/sports/2024/4/23/information-compliance-Compliance-PSAs.aspx,https://info.bryant.edu/accessibility-services,2,1,2,7,1,1,20,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,21,18,24,5,-2,2,4,6,6,2,2,2,-2,-2,39300,1,148,44007,Providence County,4401,-71.539547,41.920092,109,1
217235,Johnson & Wales University-Providence,,8 Abbott Park Place,Providence,RI,02903-3703,44,1,"Marie Bernardo-Sousa, LP.D.",President-Providence Campus,4015981000,050306206,PD97FDSY5TH6,00340400,1,https://www.jwu.edu/campuses/providence/,https://www.jwu.edu/admissions/index.html,https://safs.jwu.edu/student-financial-services.html,https://apply.jwu.edu/?_ga=2.129878860.1144428041.1661956580-1253747645.1659483415,https://enroll.jwu.edu/register/NPCPVD?_ga=2.20956152.1144428041.1661956580-1253747645.1659483415,https://www.jwu.edu/admissions/future-students/military-and-veteran.html,,https://sites.jwu.edu/accessibility-services/,2,1,2,9,1,1,11,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,21,18,19,4,-2,3,4,2,2,2,2,1,Johnson & Wales University,200780,39300,1,148,44007,Providence County,4402,-71.412770,41.819956,109,1
217305,New England Institute of Technology,New England Tech,One New England Tech Boulevard,East Greenwich,RI,02818-1205,44,1,Richard Gouse,President,4017395000,050312747,SBKKX9AQWJN5,00784500,1,https://www.neit.edu/,https://www.neit.edu/admissions-aid,https://www.neit.edu/admissions-aid/financial-aid-scholarships,https://www.neit.edu/apply,https://www.neit.edu/admissions-aid/net-price-calculator,https://www.neit.edu/admissions-aid/financial-aid-scholarships/military-veteran-benefits,,https://www.neit.edu/about/student-information-support,2,1,2,9,1,1,13,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,3,40,20,21,6,-2,2,2,3,10,2,2,2,-2,-2,39300,1,148,44003,Kent County,4402,-71.502892,41.661783,193,2
217323,New England Tractor Trailer Training School of Rhode Island,NETTTS,600 Moshassuck Valley Industrial Hwy,Pawtucket,RI,02860,44,1,William Kelsey,Campus Director,4017251220,042424801,KEBSS61RK3C3,02584400,1,nettts.com/,nettts.com/admissions/,nettts.com/admissions/financial-aid/,nettts.com/admissions/,nettts.com/price-calculator/,https://nettts.com/wp-content/uploads/2021/12/VA-Student-Payment-Plan-Policy-MA-2.1.pdf,,nettts.com/wp-content/uploads/Facilities-and-Services-Available-to-Students-with-Disabilities.pdf,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,39300,1,148,44007,Providence County,4401,-71.405906,41.880296,211,2
217402,Providence College,,1 Cunningham Square,Providence,RI,02918-0001,44,1,"Rev. Kenneth R. Sicard, O.P.",President,4018651000,050258932,PS92FW9E6MR8,00340600,1,https://www.providence.edu/,https://admission.providence.edu/,https://financial-aid.providence.edu/,https://admission.providence.edu/apply/,https://npc.collegeboard.org/student/app/providence,https://registrar.providence.edu/va-benefits/understanding-benefits/,https://about.providence.edu/fast-facts/student-consumer-information/,https://academic-services.providence.edu/services/,2,1,2,7,1,1,20,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,21,18,19,5,3,3,4,2,2,2,2,2,-2,-2,39300,1,148,44007,Providence County,4402,-71.437446,41.842742,109,2
217420,Rhode Island College,RIC|RI College|R.I. College|,600 Mount Pleasant Ave,Providence,RI,02908,44,1,Jack Warner,President,4014568000,056016315,,00340700,1,www.ric.edu/,www.ric.edu/admissions-financial-aid,www.ric.edu/department-directory/office-financial-aid,https://www.commonapp.org/,www.ric.edu/department-directory/office-financial-aid/net-price-calculator,www.ric.edu/department-directory/military-resource-center/veteran-resources,,www.ric.edu/department-directory/disability-services-center,1,1,1,9,1,1,11,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,21,18,19,4,3,3,4,2,2,2,3,1,Rhode Island Board of Education,144010,39300,1,148,44007,Providence County,4401,-71.465560,41.842415,105,1
217475,Community College of Rhode Island,CCRI,400 East Ave,Warwick,RI,02886-1807,44,1,Dr. Rosemary Costigan,Interim President,4018251000,050353872,XGUYMXKWK2W9,00340800,1,www.ccri.edu/,https://www.ccri.edu/oes/admissions/,www.ccri.edu/oes/fa/,https://www.ccri.edu/oes/admissions/apply.html,www.ccri.edu/onestop/fa/NetPriceCalculator.html,www.ccri.edu/vso/,www.ccri.edu/athl/,www.ccri.edu/dss/,4,2,1,4,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,40,1,2,4,-2,3,1,1,-2,2,4,1,Rhode Island Board of Education,144010,39300,1,148,44003,Kent County,4402,-71.481509,41.712817,58,1
217484,University of Rhode Island,URI,"Green Hall, 35 Campus Avenue",Kingston,RI,02881,44,1,Marc Parlange,President,4018741000,003414000,CJDNG9D14MW7|YN2JWTVV9F85|NFS9RNJVPMC7|C6H8Y96LJR15|L7C8TDLNKZD9,00341400,1,https://web.uri.edu/,https://web.uri.edu/admission,https://web.uri.edu/enrollment/financial-aid/,https://web.uri.edu/admission,https://web.uri.edu/ir/netprice-2/,https://web.uri.edu/veterans/tuition-residency/,https://gorhody.com/sports/2023/1/31/future-rams/,https://web.uri.edu/disability/,1,1,1,9,1,1,11,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,15,16,6,5,1,4,5,1,2,1,4,2,-2,-2,39300,1,148,44009,Washington County,4402,-71.527356,41.484691,93,1
217493,Rhode Island School of Design,RISD,20 Washington Place,Providence,RI,02903-2784,44,1,Crystal Williams,President,4014546100,050258956,TXXKJMJ4TLC1,00340900,1,https://www.risd.edu/,https://www.risd.edu/admissions/,https://www.risd.edu/student-financial-services,https://www.risd.edu/admissions/,https://risd.studentaidcalculator.com/survey.aspx,https://www.risd.edu/student-financial-services/undergraduate-aid/,,https://info.risd.edu/disability-support-services-dss/,2,1,2,7,1,1,20,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,56,18,23,5,3,2,4,5,2,2,2,2,-2,-2,39300,1,148,44007,Providence County,4401,-71.409309,41.827114,111,1
217518,Roger Williams University,RWU,One Old Ferry Road,Bristol,RI,02809-2921,44,1,Ioannis Miaoulis,President,4012531040,050277222,PJMWVZFPFMY4,00341000,1,https://www.rwu.edu/,https://www.rwu.edu/admission,https://www.rwu.edu/undergraduate/admission-aid/financial-aid,www.commonapp.org/explore/roger-williams-university,https://www.rwu.edu/net-price-calculator,https://www.rwu.edu/uc/about-uc/military-students,,https://www.rwu.edu/undergraduate/academics/student-academic-success/student-accessibility-services-sas,2,1,2,7,1,1,20,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,32,19,14,3,3,3,3,2,2,2,2,2,-2,-2,39300,1,148,44001,Bristol County,4401,-71.260374,41.650214,116,1
217536,Salve Regina University,,100 Ochre Point Avenue,Newport,RI,02840-4192,44,1,Dr. Kelli J. Armstrong,President,4018476650,050259080,RMPFM4MTWBZ6,00341100,1,www.salve.edu/,www.salve.edu/admission,www.salve.edu/financial-aid,www.salve.edu/apply,salve.wbnpc.com/,salve.edu/military-and-veterans,salve.edu/institutional-research/consumer-information,www.salve.edu/disability-services,2,1,2,9,1,1,12,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,21,18,20,3,-2,2,4,2,2,2,2,2,-2,-2,39300,1,148,44005,Newport County,4401,-71.301240,41.471545,111,1
217581,Empire Beauty School-Warwick,,151 Broadway,Providence,RI,02903,44,1,Franklin K. Schoeneman,Chairman/CEO,8009204593,208939053,XBF1T5YNPNZ5,01260608,1,www.empire.edu/,www.empire.edu/,www.empire.edu/,www.empire.edu/apply-now,www.empire.edu/net-price-calculator,,,www.empire.edu/,9,3,3,2,1,2,0,2,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,EEG Inc.,301640,39300,1,148,44007,Providence County,4402,-71.422425,41.821724,27,2
217606,Northpoint Bible College,,320 South Main Street,Haverhill,MA,01835,25,1,Tiff Shuttlesworth,President,9784783400,056015988,,03570500,1,www.northpoint.edu/,www.northpoint.edu/,www.northpoint.edu/,www.northpoint.edu/,www.northpoint.edu/net-price-calculator/,www.northpoint.edu/,,www.northpoint.edu/,2,1,2,7,1,1,20,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,-2,24,31,-2,-2,1,3,12,12,2,1,2,-2,-2,14460,1,148,25009,Essex County,2503,-71.079335,42.765357,145,2
217615,Aiken Technical College,,2276 Jefferson Davis Highway,Graniteville,SC,29829,45,5,Forest E. Mahan,President,8035087263,570523399,KB1UHMCLKBA1,01005600,1,https://www.atc.edu/,https://www.atc.edu/Apply/Academic-Admissions,https://www.atc.edu/Offices/Financial-Aid,https://apply.atc.edu/,https://www.atc.edu/netpricecalculator/npcalc.htm,www.atc.edu/Offices/Veterans,,www.atc.edu/Experience/Support-Service,4,2,1,3,1,2,40,1,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,4,40,4,3,4,-2,2,1,1,-2,2,2,1,South Carolina Technical College System,145020,12260,1,-2,45003,Aiken County,4502,-81.841666,33.533833,69,1
217624,Allen University,Allen University,1530 Harden Street,Columbia,SC,29204,45,5,Dr. Ernest McNealey,President,80337657005893,570341191,,00341700,1,https://www.allenuniversity.edu/,https://www.allenuniversity.edu/admissions/,https://allenuniversity.edu/applying-for-financial-aid,https://www.allenuniversity.edu/admissions/#apply_allen,https://allenuniversity.edu/cost-of-attendance-net-price-calculator,https://allenuniversity.edu/veterans-affairs,https://allenuniversity.edu/student-consumer-information?rq=student consumer information,https://allenuniversity.edu/counseling-and-placement,2,1,2,9,1,1,12,1,1,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,32,21,22,4,-2,2,3,4,12,2,1,2,-2,-2,17900,1,192,45079,Richland County,4506,-81.020045,34.010348,132,2
217633,Anderson University,AU,316 Boulevard,Anderson,SC,29621-4035,45,5,Evans Whitaker,President,8642312000,570324906,MHZ5YM6YJ2C1,00341800,1,https://www.andersonuniversity.edu/,https://andersonuniversity.edu/admission-enrollment/,https://andersonuniversity.edu/admission/financial-aid/,https://andersonuniversity.edu/apply-to-au/,https://tcc.ruffalonl.com/Anderson University (SC)/FreshmanTransferStudents,https://andersonuniversity.edu/admission-enrollment/undergraduate/veterans/,https://andersonuniversity.edu/admission/policies-and-disclosures/consumer-information-disclosures/,"https://andersonuniversity.edu/accessibility-services/#:~:text=Students with disabilities at Anderson,and to receive reasonable accommodations",2,1,2,9,1,1,11,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,32,18,17,3,-2,3,5,2,2,2,2,2,-2,-2,24860,1,273,45007,Anderson County,4503,-82.640358,34.515200,109,2
217688,Charleston Southern University,CSU|CHARLESTON SOUTHERN|,9200 University Blvd,Charleston,SC,29406-9121,45,5,"Keith Faulkner, J.D., LLM",President,8438637000,570474291,JFKHBYVHAYB4,00341900,1,https://www.charlestonsouthern.edu/,https://www.charlestonsouthern.edu/admissions/,https://www.charlestonsouthern.edu/admissions/financial-aid,https://www.charlestonsouthern.edu/apply,https://www.charlestonsouthern.edu/admissions/financial-aid/tuition-calculator/,https://www.charlestonsouthern.edu/admissions/military/,,https://www.charlestonsouthern.edu/academics/student-success-center/accessibility-services//,2,1,2,9,1,1,11,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,21,19,17,4,-2,3,5,2,2,2,2,2,-2,-2,16700,1,-2,45019,Charleston County,4506,-80.072587,32.983047,116,1
217712,Technical College of the Lowcountry,"TCL  , Lowcountry",921 Ribaut Road,Beaufort,SC,29901-1288,45,5,Dr. Richard Gough,President,8007688252,570781070,XL71KDHXF981,00991000,1,www.tcl.edu/,www.tcl.edu/admissions/,www.tcl.edu/financial-aid-tuition/tuition-fees/pay-your-bill/,https://www.tcl.edu/admissions/apply/,https://sftp.tcl.edu/NetPriceCalculator.html,www.tcl.edu/military-programs/,https://www.tcl.edu/about-tcl/consumer-information/student-right-to-know/,www.tcl.edu/student-services/disability-services/,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,40,7,12,2,-2,2,1,2,-2,2,2,1,South Carolina Technical College System,145020,25940,1,-2,45013,Beaufort County,4501,-80.689468,32.420197,77,1
217721,Benedict College,,1600 Harden Street,Columbia,SC,29204-1086,45,5,Dr. Roslyn Clark Artis,President and CEO,8032535000,570314365,,00342000,1,www.benedict.edu/,https://www.benedict.edu/office-of-admissions-and-recruitment/,https://www.benedict.edu/office-of-admissions-and-recruitment/office-of-financial-aid-and-scholarships/,https://my.benedict.edu/ICS/Admissions/,https://www.collegeraptor.com/Shopping/School/Benedict-College-SC--217721,https://www.benedict.edu/veterans-resource-center/,,www.benedict.edu/campus-life/academic-support-student-accommodations/accessibility-services-accommodations-office-of-special-student-services/,2,1,2,7,1,1,20,1,1,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,32,22,15,4,-2,2,3,2,6,2,2,2,-2,-2,17900,1,192,45079,Richland County,4506,-81.020403,34.012941,136,1
217749,Bob Jones University,,1700 Wade Hampton Boulavard,Greenville,SC,29614-0001,45,5,Joshua Crockett,President,8642425100,571088101,FEN4U179ZD24,00342100,1,www.bju.edu/,www.bju.edu/admission/,www.bju.edu/admission/tuition-aid/,www.bju.edu/admission/apply/,https://www.bju.edu/admission/tuition-aid/net-price-calculator.php,www.bju.edu/admission/tuition-aid/military.php,https://www.bju.edu/academics/accreditation.php,www.bju.edu/academics/resources-support/academic-resource-center/,2,1,2,9,1,1,11,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,-2,20,15,3,-2,2,3,2,2,2,2,2,-2,-2,24860,1,273,45045,Greenville County,4504,-82.365838,34.874016,123,1
217776,Southern Wesleyan University,SWU,907 Wesleyan Drive,Central,SC,29630-1020,45,5,William Barker,President,8646445000,570324936,SXNQC85MLC96,00342200,1,www.swu.edu/,www.swu.edu/campus/admissions/,www.swu.edu/campus/financial-aid/,https://www.swu.edu/apply-to-swu/,www.swu.edu/campus/financial-aid/net-price-calculator/,www.swu.edu/military-students/,www.swu.edu/about/student-consumer-info/student-achievement/,www.swu.edu/academics/academic-support-and-resources/student-success-center-services/,2,1,2,9,1,1,12,1,2,2,2,2,22,1,A,-2,-2,-2,1,1,1,1,1,2,22,20,15,3,-2,2,3,2,2,2,1,2,-2,-2,24860,1,273,45077,Pickens County,4503,-82.761586,34.728068,125,1
217794,Charleston Cosmetology Institute,,8484 Dorchester Road,Charleston,SC,29420,45,5,Jerry Poer,Owner,8435523670,570872031,EWC5JLF9G366,02356600,1,www.charlestoncosmetology.com/,www.charlestoncosmetology.com/admissions.html,www.charlestoncosmetology.com/financialaid.html,www.charlestoncosmetology.com/docs/CCI_Student_Application.pdf,www.charlestoncosmetology.com/netpricecalculator.html,www.charlestoncosmetology.com/,www.charlestoncosmetology.com/,www.charlestoncosmetology.com/,9,3,3,2,1,2,0,2,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,Pivot Point International Inc.,303700,16700,1,-2,45035,Dorchester County,4506,-80.111988,32.917770,35,2
217819,College of Charleston,,66 George St,Charleston,SC,29424-0001,45,5,Andrew T. Hsu,President,8439535500,576000265,SWV9EK5S9BX5,00342800,1,https://www.charleston.edu/,https://charleston.edu/admission/index.php,https://charleston.edu/cost-aid/index.php,https://charleston.edu/admission/apply/index.php,https://charleston.edu/cost-aid/tuition-fees/net-price-calculator.php,https://charleston.edu/cost-aid/military-veterans/index.php,https://charleston.edu/institutional-research/files/documents/heoa/heoa_srtkgradrates.pdf,https://charleston.edu/disability-services/index.php,1,1,1,9,1,1,12,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,21,19,9,3,3,3,4,1,2,2,4,2,-2,-2,16700,1,-2,45019,Charleston County,4506,-79.939794,32.784225,114,1
217828,Charzanne Beauty College,,1549 Hwy 72/221 E,Greenwood,SC,29649,45,5,Fallon K Canupp,President,8642237321,874465780,,02338600,5,https://charzannebeautycollege.com/,https://charzannebeautycollege.com/admissions,https://charzannebeautycollege.com/financial-aid,,https://charzannebeautycollege.com/netprice,,,,9,3,3,2,1,2,0,2,2,-2,-1,2,32,1,A,-2,-2,-2,1,1,1,2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-1,-1,-1,-1,24940,2,273,45047,Greenwood County,4503,-82.138883,34.212583,-1,-1
217837,Northeastern Technical College,,1201 Chesterfield Hwy.,Cheraw,SC,29520,45,5,Kyle Wagner,President,8439216900,570510554,CW7UQ4NXS2U4,00760200,1,www.netc.edu/,www.netc.edu/admissions.php?Admissions-1,www.netc.edu/admissions.php?Admissions-Financial-Aid-8,www.applyweb.com/netc/menu.html,www.netc.edu/netcalc/npcalc.htm,www.netc.edu/admissions.php?Admissions-Financial-Aid-Veterans-Education-Benefits-39,,www.netc.edu/uploads/5-1-12_001.pdf,4,2,1,3,1,2,40,1,2,-2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,4,40,9,3,4,-2,2,1,1,-2,2,2,1,South Carolina Technical College System,145020,-2,-2,-2,45025,Chesterfield County,4507,-79.939245,34.698248,84,1
217864,Citadel Military College of South Carolina,,171 Moultrie St,Charleston,SC,29409,45,5,General Glenn M. Walters,President,8432253294,576000217,XYZHM6HA92E5,00342300,1,https://citadel.edu/,https://citadel.edu/corps/,https://citadel.edu/financial-aid/,https://citadel.edu/corps/apply/,https://citadel.edu/financial-aid/net-price-calculator/,https://citadel.edu/veterans/va-educational-benefits/,https://citadel.edu/financial-aid/wp-content/uploads/sites/55/Fall-2016-Graduation-Rates-for-Consumer-Information.pdf,https://www.citadel.edu/ssc/disability-services/,1,1,1,8,1,1,20,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,21,18,19,5,3,3,4,2,2,2,2,2,-2,-2,16700,1,-2,45019,Charleston County,4506,-79.958775,32.797183,107,1
217873,Claflin University,,400 Magnolia Street,Orangeburg,SC,29115-4498,45,5,Dr. Dwaun J. Warmack,President,8035355000,570314374,HKKLENWBDNK1,00342400,1,www.claflin.edu/,www.claflin.edu/admissions-aid,www.claflin.edu/admissions-aid/financial-aid,my.claflin.edu/ics/Admissions/,www.claflin.edu/admissions-aid/tuition-and-fees/cost-of-attending-claflin,claflin.edu/docs/default-source/admissions/Financial-Aid/office-of-veterans-affairs-(pdf).pdf?sfvrsn=3d4390e_0,,www.claflin.edu/student-life/services-support/disability-services,2,1,2,7,1,1,20,1,1,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,32,21,22,4,-2,2,3,4,2,2,2,2,-2,-2,36700,2,192,45075,Orangeburg County,4506,-80.854319,33.498444,130,1
217882,Clemson University,,201 Sikes Hall,Clemson,SC,29634,45,5,James P. Clements,President,8646564636,576000254,H2BMNX7DSKU8,00342500,1,www.clemson.edu/,www.clemson.edu/admissions/index.html,www.clemson.edu/finaid/,www.clemson.edu/admissions/undergraduate/index.html,https://netprice.app.clemson.edu/calc/,https://www.clemson.edu/registrar/veterans/,https://www.clemson.edu/financial-aid/consumer.html,https://www.clemson.edu/academics/studentaccess/,1,1,1,9,1,1,11,1,2,2,2,2,22,1,A,-2,-2,-2,1,1,1,1,1,2,15,15,6,5,1,4,5,1,2,1,5,2,-2,-2,24860,1,273,45077,Pickens County,4503,-82.835114,34.679381,90,1
217891,Clinton College,,1029 Crawford Rd,Rock Hill,SC,29730,45,5,Dr. Lester A. McCorn,President,80332774028151,570387830,VHBCETFH2888,00492300,1,www.clintoncollege.edu/,www.clintoncollege.edu/,https://www.clintoncollege.edu/future-students/financial-aid,,www.clintoncollege.edu/current-students/tuition-and-fees,www.clintoncollege.edu/,clintoncollege.edu/,www.clintoncollege.edu/current-students/student-life/disability-services,2,1,2,5,1,2,30,1,1,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,-2,23,24,2,-2,1,2,6,-2,2,1,2,-2,-2,16740,1,172,45091,York County,4505,-81.043469,34.913721,142,2
217907,Coker University,Coker,300 E College Ave,Hartsville,SC,29550,45,5,Natalie Harder,President,8433838000,570324916,H9EECRX4W6S5,00342700,1,https://coker.edu/,https://coker.edu/admissions/,https://coker.edu/tuition-aid/,https://www.coker.edu/apply/,https://www.coker.edu/admissions-aid/traditional-students/costs-aid/financial-aid/net-price-calculator/,https://coker.edu/tuition-aid/military-veteran-information/,https://www.cokercobras.com/athletes/Coker_Academic_Success_Rate.pdf,https://www.coker.edu/student-experience/student-resources/learning-support-services/,2,1,2,9,1,1,14,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,32,20,15,4,-2,2,3,2,2,2,2,2,-2,-2,22500,1,-2,45031,Darlington County,4507,-80.070416,34.376960,124,2
217925,Columbia International University,CIU,7435 Monticello Rd,Columbia,SC,29203-1513,45,5,Bill Jones,President,8007772227,570352247,MAKYDTN5CLM8,00342900,1,www.ciu.edu/,www.ciu.edu/admissions,www.ciu.edu/admissions-aid/financial-aid,www.ciu.edu/apply,www.ciu.edu/admissions-aid/financial-aid/net-price-calculator,www.ciu.edu/veterans-benefits,www.ciu.edu/admissions-aid/financial-aid/applying-for-aid/consumer-information-disclosures,www.ciu.edu/campus-life/student-services/special-needs-amenities,2,1,2,9,1,1,12,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,51,19,18,3,-2,2,5,2,2,2,2,1,Columbia International University,200430,17900,1,192,45079,Richland County,4506,-81.074430,34.075510,117,1
217934,Columbia College,,1301 Columbia College Dr,Columbia,SC,29203,45,5,John Dozier,President,8037863012,570324915,K5EBY26GSFJ7,00343000,1,www.columbiasc.edu/,www.columbiasc.edu/admissions,www.columbiasc.edu/tuition-aid/financial-aid,https://www.columbiasc.edu/admissions/how-apply,https://npc.collegeboard.org/app/columbiasc,https://www.columbiasc.edu/tuition-aid/veterans-benefits,,www.columbiasc.edu/koala-community/current-students/career-student-success-services/accessibility-accommodations,2,1,2,7,1,1,20,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,32,20,20,4,-2,2,4,2,2,2,2,2,-2,-2,17900,1,192,45079,Richland County,4506,-81.029967,34.045581,124,2
